ky_thi,nam,to_hop,tinh,tinh_new,chuong_trinh,diem,count
THPTQG,2025,A00,07,12,CT2006,22.6,1
THPTQG,2025,A00,07,12,CT2006,22.95,1
THPTQG,2025,A00,07,12,CT2006,23.1,1
THPTQG,2025,A00,07,12,CT2006,23.25,1
THPTQG,2025,A00,07,12,CT2006,23.8,1
THPTQG,2025,A00,07,12,CT2006,24.4,1
THPTQG,2025,A00,07,12,CT2006,24.45,1
THPTQG,2025,A00,07,12,CT2006,24.7,1
THPTQG,2025,A00,07,12,CT2006,25.9,1
THPTQG,2025,A00,08,15,CT2006,14.15,1
THPTQG,2025,A00,08,15,CT2006,15.15,1
THPTQG,2025,A00,08,15,CT2006,18.3,1
THPTQG,2025,A00,08,15,CT2006,18.9,1
THPTQG,2025,A00,08,15,CT2006,19.05,1
THPTQG,2025,A00,08,15,CT2006,19.7,1
THPTQG,2025,A00,08,15,CT2006,20.55,1
THPTQG,2025,A00,08,15,CT2006,20.65,1
THPTQG,2025,A00,08,15,CT2006,22.2,1
THPTQG,2025,A00,08,15,CT2006,23.15,1
THPTQG,2025,A00,08,15,CT2006,23.45,1
THPTQG,2025,A00,08,15,CT2006,23.75,3
THPTQG,2025,A00,08,15,CT2006,23.85,1
THPTQG,2025,A00,08,15,CT2006,24.2,1
THPTQG,2025,A00,08,15,CT2006,24.3,1
THPTQG,2025,A00,08,15,CT2006,24.75,1
THPTQG,2025,A00,08,15,CT2006,24.95,1
THPTQG,2025,A00,08,15,CT2006,25.3,1
THPTQG,2025,A00,08,15,CT2006,25.55,1
THPTQG,2025,A00,08,15,CT2006,25.9,1
THPTQG,2025,A00,09,08,CT2006,10.15,1
THPTQG,2025,A00,09,08,CT2006,13.25,1
THPTQG,2025,A00,09,08,CT2006,13.9,1
THPTQG,2025,A00,09,08,CT2006,14.55,1
THPTQG,2025,A00,09,08,CT2006,14.65,1
THPTQG,2025,A00,09,08,CT2006,15.65,1
THPTQG,2025,A00,09,08,CT2006,15.85,1
THPTQG,2025,A00,09,08,CT2006,16.6,1
THPTQG,2025,A00,09,08,CT2006,17.0,1
THPTQG,2025,A00,09,08,CT2006,18.1,1
THPTQG,2025,A00,09,08,CT2006,18.25,1
THPTQG,2025,A00,09,08,CT2006,18.9,1
THPTQG,2025,A00,09,08,CT2006,18.95,1
THPTQG,2025,A00,09,08,CT2006,20.75,1
THPTQG,2025,A00,09,08,CT2006,20.95,1
THPTQG,2025,A00,09,08,CT2006,21.65,1
THPTQG,2025,A00,09,08,CT2006,22.05,1
THPTQG,2025,A00,09,08,CT2006,22.55,1
THPTQG,2025,A00,09,08,CT2006,23.0,1
THPTQG,2025,A00,09,08,CT2006,23.55,1
THPTQG,2025,A00,09,08,CT2006,23.7,1
THPTQG,2025,A00,09,08,CT2006,23.8,1
THPTQG,2025,A00,09,08,CT2006,26.65,1
THPTQG,2025,A00,10,20,CT2006,9.15,1
THPTQG,2025,A00,10,20,CT2006,11.55,1
THPTQG,2025,A00,10,20,CT2006,12.25,1
THPTQG,2025,A00,10,20,CT2006,14.15,1
THPTQG,2025,A00,10,20,CT2006,14.65,2
THPTQG,2025,A00,10,20,CT2006,14.8,1
THPTQG,2025,A00,10,20,CT2006,15.3,1
THPTQG,2025,A00,10,20,CT2006,15.55,1
THPTQG,2025,A00,10,20,CT2006,16.5,1
THPTQG,2025,A00,10,20,CT2006,17.1,2
THPTQG,2025,A00,10,20,CT2006,17.45,1
THPTQG,2025,A00,10,20,CT2006,17.8,1
THPTQG,2025,A00,10,20,CT2006,17.85,2
THPTQG,2025,A00,10,20,CT2006,18.0,1
THPTQG,2025,A00,10,20,CT2006,18.85,1
THPTQG,2025,A00,10,20,CT2006,19.1,1
THPTQG,2025,A00,10,20,CT2006,19.75,1
THPTQG,2025,A00,10,20,CT2006,19.9,1
THPTQG,2025,A00,10,20,CT2006,19.95,1
THPTQG,2025,A00,10,20,CT2006,20.0,1
THPTQG,2025,A00,10,20,CT2006,20.35,1
THPTQG,2025,A00,10,20,CT2006,20.55,1
THPTQG,2025,A00,10,20,CT2006,20.75,1
THPTQG,2025,A00,10,20,CT2006,20.8,3
THPTQG,2025,A00,10,20,CT2006,21.05,1
THPTQG,2025,A00,10,20,CT2006,21.2,1
THPTQG,2025,A00,10,20,CT2006,21.3,1
THPTQG,2025,A00,10,20,CT2006,21.7,1
THPTQG,2025,A00,10,20,CT2006,21.8,2
THPTQG,2025,A00,10,20,CT2006,22.05,1
THPTQG,2025,A00,10,20,CT2006,22.15,1
THPTQG,2025,A00,10,20,CT2006,22.5,1
THPTQG,2025,A00,10,20,CT2006,22.55,1
THPTQG,2025,A00,10,20,CT2006,22.9,1
THPTQG,2025,A00,10,20,CT2006,23.05,1
THPTQG,2025,A00,10,20,CT2006,23.2,1
THPTQG,2025,A00,10,20,CT2006,23.25,2
THPTQG,2025,A00,10,20,CT2006,23.3,3
THPTQG,2025,A00,10,20,CT2006,23.35,1
THPTQG,2025,A00,10,20,CT2006,23.95,1
THPTQG,2025,A00,10,20,CT2006,24.2,2
THPTQG,2025,A00,10,20,CT2006,24.4,1
THPTQG,2025,A00,10,20,CT2006,25.05,1
THPTQG,2025,A00,10,20,CT2006,25.55,1
THPTQG,2025,A00,10,20,CT2006,26.55,1
THPTQG,2025,A00,10,20,CT2006,27.15,1
THPTQG,2025,A00,10,20,CT2006,27.75,1
THPTQG,2025,A00,11,19,CT2006,16.85,1
THPTQG,2025,A00,11,19,CT2006,16.95,1
THPTQG,2025,A00,11,19,CT2006,17.0,1
THPTQG,2025,A00,11,19,CT2006,17.1,1
THPTQG,2025,A00,11,19,CT2006,18.5,1
THPTQG,2025,A00,11,19,CT2006,18.65,1
THPTQG,2025,A00,11,19,CT2006,18.8,1
THPTQG,2025,A00,11,19,CT2006,20.35,1
THPTQG,2025,A00,11,19,CT2006,21.15,1
THPTQG,2025,A00,11,19,CT2006,22.3,2
THPTQG,2025,A00,11,19,CT2006,23.3,1
THPTQG,2025,A00,11,19,CT2006,23.45,1
THPTQG,2025,A00,11,19,CT2006,24.05,1
THPTQG,2025,A00,11,19,CT2006,24.35,1
THPTQG,2025,A00,12,19,CT2006,7.5,1
THPTQG,2025,A00,12,19,CT2006,11.1,1
THPTQG,2025,A00,12,19,CT2006,14.95,1
THPTQG,2025,A00,12,19,CT2006,15.5,1
THPTQG,2025,A00,12,19,CT2006,15.8,1
THPTQG,2025,A00,12,19,CT2006,15.9,1
THPTQG,2025,A00,12,19,CT2006,16.1,1
THPTQG,2025,A00,12,19,CT2006,16.7,1
THPTQG,2025,A00,12,19,CT2006,17.95,1
THPTQG,2025,A00,12,19,CT2006,18.0,1
THPTQG,2025,A00,12,19,CT2006,18.15,1
THPTQG,2025,A00,12,19,CT2006,18.35,1
THPTQG,2025,A00,12,19,CT2006,18.4,1
THPTQG,2025,A00,12,19,CT2006,19.3,1
THPTQG,2025,A00,12,19,CT2006,20.0,1
THPTQG,2025,A00,12,19,CT2006,20.1,1
THPTQG,2025,A00,12,19,CT2006,20.15,2
THPTQG,2025,A00,12,19,CT2006,20.35,1
THPTQG,2025,A00,12,19,CT2006,20.6,1
THPTQG,2025,A00,12,19,CT2006,21.25,1
THPTQG,2025,A00,12,19,CT2006,21.45,1
THPTQG,2025,A00,12,19,CT2006,22.15,1
THPTQG,2025,A00,12,19,CT2006,22.4,1
THPTQG,2025,A00,12,19,CT2006,22.6,1
THPTQG,2025,A00,12,19,CT2006,23.25,1
THPTQG,2025,A00,12,19,CT2006,23.3,1
THPTQG,2025,A00,12,19,CT2006,23.45,1
THPTQG,2025,A00,12,19,CT2006,23.55,1
THPTQG,2025,A00,12,19,CT2006,24.0,1
THPTQG,2025,A00,12,19,CT2006,24.05,1
THPTQG,2025,A00,12,19,CT2006,24.15,1
THPTQG,2025,A00,12,19,CT2006,24.4,1
THPTQG,2025,A00,12,19,CT2006,25.0,1
THPTQG,2025,A00,12,19,CT2006,25.45,1
THPTQG,2025,A00,12,19,CT2006,25.65,1
THPTQG,2025,A00,12,19,CT2006,25.85,1
THPTQG,2025,A00,12,19,CT2006,26.3,1
THPTQG,2025,A00,12,19,CT2006,28.7,1
THPTQG,2025,A00,13,15,CT2006,14.9,1
THPTQG,2025,A00,13,15,CT2006,16.35,1
THPTQG,2025,A00,13,15,CT2006,18.35,1
THPTQG,2025,A00,13,15,CT2006,18.5,1
THPTQG,2025,A00,13,15,CT2006,19.3,1
THPTQG,2025,A00,13,15,CT2006,19.55,1
THPTQG,2025,A00,13,15,CT2006,20.75,1
THPTQG,2025,A00,13,15,CT2006,21.1,1
THPTQG,2025,A00,13,15,CT2006,21.5,1
THPTQG,2025,A00,13,15,CT2006,21.75,1
THPTQG,2025,A00,13,15,CT2006,21.95,1
THPTQG,2025,A00,13,15,CT2006,22.15,1
THPTQG,2025,A00,13,15,CT2006,22.85,1
THPTQG,2025,A00,13,15,CT2006,23.1,1
THPTQG,2025,A00,13,15,CT2006,23.65,1
THPTQG,2025,A00,13,15,CT2006,23.8,1
THPTQG,2025,A00,13,15,CT2006,23.85,1
THPTQG,2025,A00,13,15,CT2006,24.4,1
THPTQG,2025,A00,13,15,CT2006,25.05,1
THPTQG,2025,A00,14,14,CT2006,8.5,1
THPTQG,2025,A00,14,14,CT2006,9.3,1
THPTQG,2025,A00,14,14,CT2006,11.05,1
THPTQG,2025,A00,14,14,CT2006,13.2,1
THPTQG,2025,A00,14,14,CT2006,13.8,1
THPTQG,2025,A00,14,14,CT2006,14.15,1
THPTQG,2025,A00,14,14,CT2006,14.2,1
THPTQG,2025,A00,14,14,CT2006,14.4,1
THPTQG,2025,A00,14,14,CT2006,14.5,1
THPTQG,2025,A00,14,14,CT2006,15.1,1
THPTQG,2025,A00,14,14,CT2006,15.75,1
THPTQG,2025,A00,14,14,CT2006,15.95,1
THPTQG,2025,A00,14,14,CT2006,16.5,1
THPTQG,2025,A00,14,14,CT2006,16.7,1
THPTQG,2025,A00,14,14,CT2006,17.6,1
THPTQG,2025,A00,14,14,CT2006,17.7,1
THPTQG,2025,A00,14,14,CT2006,18.25,1
THPTQG,2025,A00,14,14,CT2006,18.45,1
THPTQG,2025,A00,14,14,CT2006,18.95,1
THPTQG,2025,A00,14,14,CT2006,19.0,1
THPTQG,2025,A00,14,14,CT2006,19.65,2
THPTQG,2025,A00,14,14,CT2006,20.15,1
THPTQG,2025,A00,14,14,CT2006,20.2,1
THPTQG,2025,A00,14,14,CT2006,20.25,1
THPTQG,2025,A00,14,14,CT2006,20.4,1
THPTQG,2025,A00,14,14,CT2006,20.5,1
THPTQG,2025,A00,14,14,CT2006,20.6,2
THPTQG,2025,A00,14,14,CT2006,20.7,1
THPTQG,2025,A00,14,14,CT2006,20.8,1
THPTQG,2025,A00,14,14,CT2006,20.85,1
THPTQG,2025,A00,14,14,CT2006,21.3,1
THPTQG,2025,A00,14,14,CT2006,21.45,1
THPTQG,2025,A00,14,14,CT2006,22.1,1
THPTQG,2025,A00,14,14,CT2006,22.15,1
THPTQG,2025,A00,14,14,CT2006,22.25,1
THPTQG,2025,A00,14,14,CT2006,22.4,1
THPTQG,2025,A00,14,14,CT2006,22.5,1
THPTQG,2025,A00,14,14,CT2006,22.7,1
THPTQG,2025,A00,14,14,CT2006,22.8,1
THPTQG,2025,A00,14,14,CT2006,23.0,1
THPTQG,2025,A00,14,14,CT2006,23.3,1
THPTQG,2025,A00,14,14,CT2006,23.75,1
THPTQG,2025,A00,14,14,CT2006,24.15,1
THPTQG,2025,A00,15,25,CT2006,9.25,1
THPTQG,2025,A00,15,25,CT2006,13.9,1
THPTQG,2025,A00,15,25,CT2006,16.15,1
THPTQG,2025,A00,15,25,CT2006,16.6,1
THPTQG,2025,A00,15,25,CT2006,17.35,1
THPTQG,2025,A00,15,25,CT2006,18.15,1
THPTQG,2025,A00,15,25,CT2006,18.75,1
THPTQG,2025,A00,15,25,CT2006,19.2,1
THPTQG,2025,A00,15,25,CT2006,20.05,1
THPTQG,2025,A00,15,25,CT2006,20.8,1
THPTQG,2025,A00,15,25,CT2006,21.0,1
THPTQG,2025,A00,15,25,CT2006,21.1,3
THPTQG,2025,A00,15,25,CT2006,21.35,1
THPTQG,2025,A00,15,25,CT2006,21.55,1
THPTQG,2025,A00,15,25,CT2006,22.0,1
THPTQG,2025,A00,15,25,CT2006,22.05,1
THPTQG,2025,A00,15,25,CT2006,22.1,1
THPTQG,2025,A00,15,25,CT2006,22.2,1
THPTQG,2025,A00,15,25,CT2006,22.45,1
THPTQG,2025,A00,15,25,CT2006,22.7,1
THPTQG,2025,A00,15,25,CT2006,23.0,1
THPTQG,2025,A00,15,25,CT2006,23.25,1
THPTQG,2025,A00,15,25,CT2006,23.4,1
THPTQG,2025,A00,15,25,CT2006,24.05,1
THPTQG,2025,A00,15,25,CT2006,24.15,2
THPTQG,2025,A00,15,25,CT2006,24.35,1
THPTQG,2025,A00,15,25,CT2006,24.45,1
THPTQG,2025,A00,15,25,CT2006,24.8,1
THPTQG,2025,A00,15,25,CT2006,24.85,1
THPTQG,2025,A00,15,25,CT2006,24.9,1
THPTQG,2025,A00,15,25,CT2006,25.1,1
THPTQG,2025,A00,15,25,CT2006,25.2,1
THPTQG,2025,A00,15,25,CT2006,25.3,1
THPTQG,2025,A00,15,25,CT2006,25.4,1
THPTQG,2025,A00,15,25,CT2006,25.8,1
THPTQG,2025,A00,15,25,CT2006,26.1,1
THPTQG,2025,A00,15,25,CT2006,27.45,1
THPTQG,2025,A00,16,25,CT2006,10.9,1
THPTQG,2025,A00,16,25,CT2006,12.4,1
THPTQG,2025,A00,16,25,CT2006,14.65,1
THPTQG,2025,A00,16,25,CT2006,16.5,1
THPTQG,2025,A00,16,25,CT2006,16.7,1
THPTQG,2025,A00,16,25,CT2006,17.8,1
THPTQG,2025,A00,16,25,CT2006,18.1,1
THPTQG,2025,A00,16,25,CT2006,18.15,1
THPTQG,2025,A00,16,25,CT2006,18.75,1
THPTQG,2025,A00,16,25,CT2006,19.25,1
THPTQG,2025,A00,16,25,CT2006,20.05,1
THPTQG,2025,A00,16,25,CT2006,20.25,1
THPTQG,2025,A00,16,25,CT2006,20.3,2
THPTQG,2025,A00,16,25,CT2006,20.45,1
THPTQG,2025,A00,16,25,CT2006,20.7,1
THPTQG,2025,A00,16,25,CT2006,20.75,1
THPTQG,2025,A00,16,25,CT2006,21.2,1
THPTQG,2025,A00,16,25,CT2006,21.25,1
THPTQG,2025,A00,16,25,CT2006,21.4,1
THPTQG,2025,A00,16,25,CT2006,21.65,1
THPTQG,2025,A00,16,25,CT2006,21.9,1
THPTQG,2025,A00,16,25,CT2006,22.1,1
THPTQG,2025,A00,16,25,CT2006,22.2,1
THPTQG,2025,A00,16,25,CT2006,22.3,1
THPTQG,2025,A00,16,25,CT2006,22.7,1
THPTQG,2025,A00,16,25,CT2006,22.95,1
THPTQG,2025,A00,16,25,CT2006,23.15,2
THPTQG,2025,A00,16,25,CT2006,23.25,1
THPTQG,2025,A00,16,25,CT2006,23.3,1
THPTQG,2025,A00,16,25,CT2006,23.55,1
THPTQG,2025,A00,16,25,CT2006,23.85,2
THPTQG,2025,A00,16,25,CT2006,23.9,2
THPTQG,2025,A00,16,25,CT2006,24.3,1
THPTQG,2025,A00,16,25,CT2006,25.05,1
THPTQG,2025,A00,16,25,CT2006,25.55,1
THPTQG,2025,A00,16,25,CT2006,26.65,1
THPTQG,2025,A00,16,25,CT2006,27.2,1
THPTQG,2025,A00,16,25,CT2006,28.2,1
THPTQG,2025,A00,17,22,CT2006,7.3,1
THPTQG,2025,A00,17,22,CT2006,8.7,1
THPTQG,2025,A00,17,22,CT2006,11.45,1
THPTQG,2025,A00,17,22,CT2006,13.15,1
THPTQG,2025,A00,17,22,CT2006,13.8,1
THPTQG,2025,A00,17,22,CT2006,14.95,1
THPTQG,2025,A00,17,22,CT2006,15.45,1
THPTQG,2025,A00,17,22,CT2006,16.25,1
THPTQG,2025,A00,17,22,CT2006,16.8,1
THPTQG,2025,A00,17,22,CT2006,17.4,1
THPTQG,2025,A00,17,22,CT2006,17.85,1
THPTQG,2025,A00,17,22,CT2006,18.05,1
THPTQG,2025,A00,17,22,CT2006,18.1,1
THPTQG,2025,A00,17,22,CT2006,18.3,1
THPTQG,2025,A00,17,22,CT2006,18.35,1
THPTQG,2025,A00,17,22,CT2006,19.15,1
THPTQG,2025,A00,17,22,CT2006,19.8,1
THPTQG,2025,A00,17,22,CT2006,19.85,1
THPTQG,2025,A00,17,22,CT2006,19.95,1
THPTQG,2025,A00,17,22,CT2006,20.1,1
THPTQG,2025,A00,17,22,CT2006,20.8,1
THPTQG,2025,A00,17,22,CT2006,21.0,1
THPTQG,2025,A00,17,22,CT2006,21.55,1
THPTQG,2025,A00,17,22,CT2006,21.6,1
THPTQG,2025,A00,17,22,CT2006,22.15,1
THPTQG,2025,A00,17,22,CT2006,23.3,2
THPTQG,2025,A00,17,22,CT2006,24.35,1
THPTQG,2025,A00,17,22,CT2006,24.75,1
THPTQG,2025,A00,17,22,CT2006,26.25,1
THPTQG,2025,A00,18,24,CT2006,7.9,1
THPTQG,2025,A00,18,24,CT2006,8.45,1
THPTQG,2025,A00,18,24,CT2006,11.25,1
THPTQG,2025,A00,18,24,CT2006,11.75,1
THPTQG,2025,A00,18,24,CT2006,13.35,1
THPTQG,2025,A00,18,24,CT2006,13.6,1
THPTQG,2025,A00,18,24,CT2006,13.95,1
THPTQG,2025,A00,18,24,CT2006,14.85,1
THPTQG,2025,A00,18,24,CT2006,15.3,1
THPTQG,2025,A00,18,24,CT2006,15.35,1
THPTQG,2025,A00,18,24,CT2006,16.0,1
THPTQG,2025,A00,18,24,CT2006,16.05,1
THPTQG,2025,A00,18,24,CT2006,16.15,1
THPTQG,2025,A00,18,24,CT2006,16.2,1
THPTQG,2025,A00,18,24,CT2006,16.35,1
THPTQG,2025,A00,18,24,CT2006,16.75,1
THPTQG,2025,A00,18,24,CT2006,17.0,1
THPTQG,2025,A00,18,24,CT2006,17.2,1
THPTQG,2025,A00,18,24,CT2006,17.25,1
THPTQG,2025,A00,18,24,CT2006,17.3,1
THPTQG,2025,A00,18,24,CT2006,17.6,1
THPTQG,2025,A00,18,24,CT2006,17.75,1
THPTQG,2025,A00,18,24,CT2006,18.05,1
THPTQG,2025,A00,18,24,CT2006,18.2,1
THPTQG,2025,A00,18,24,CT2006,18.55,2
THPTQG,2025,A00,18,24,CT2006,18.6,2
THPTQG,2025,A00,18,24,CT2006,19.75,1
THPTQG,2025,A00,18,24,CT2006,19.85,1
THPTQG,2025,A00,18,24,CT2006,19.95,1
THPTQG,2025,A00,18,24,CT2006,20.8,1
THPTQG,2025,A00,18,24,CT2006,21.0,1
THPTQG,2025,A00,18,24,CT2006,21.05,2
THPTQG,2025,A00,18,24,CT2006,21.45,2
THPTQG,2025,A00,18,24,CT2006,22.05,1
THPTQG,2025,A00,18,24,CT2006,22.2,1
THPTQG,2025,A00,18,24,CT2006,22.25,1
THPTQG,2025,A00,18,24,CT2006,22.3,1
THPTQG,2025,A00,18,24,CT2006,22.5,1
THPTQG,2025,A00,18,24,CT2006,22.55,1
THPTQG,2025,A00,18,24,CT2006,22.6,1
THPTQG,2025,A00,18,24,CT2006,22.65,1
THPTQG,2025,A00,18,24,CT2006,22.75,1
THPTQG,2025,A00,18,24,CT2006,22.85,1
THPTQG,2025,A00,18,24,CT2006,22.95,1
THPTQG,2025,A00,18,24,CT2006,23.0,1
THPTQG,2025,A00,18,24,CT2006,24.25,2
THPTQG,2025,A00,18,24,CT2006,24.35,1
THPTQG,2025,A00,18,24,CT2006,24.6,1
THPTQG,2025,A00,18,24,CT2006,24.9,1
THPTQG,2025,A00,18,24,CT2006,25.05,1
THPTQG,2025,A00,18,24,CT2006,25.2,1
THPTQG,2025,A00,18,24,CT2006,25.75,1
THPTQG,2025,A00,18,24,CT2006,26.85,1
THPTQG,2025,A00,19,24,CT2006,8.75,1
THPTQG,2025,A00,19,24,CT2006,9.7,1
THPTQG,2025,A00,19,24,CT2006,11.65,1
THPTQG,2025,A00,19,24,CT2006,13.55,1
THPTQG,2025,A00,19,24,CT2006,14.0,1
THPTQG,2025,A00,19,24,CT2006,15.15,1
THPTQG,2025,A00,19,24,CT2006,16.55,1
THPTQG,2025,A00,19,24,CT2006,16.85,1
THPTQG,2025,A00,19,24,CT2006,17.35,1
THPTQG,2025,A00,19,24,CT2006,17.6,1
THPTQG,2025,A00,19,24,CT2006,17.95,1
THPTQG,2025,A00,19,24,CT2006,18.75,1
THPTQG,2025,A00,19,24,CT2006,19.25,1
THPTQG,2025,A00,19,24,CT2006,19.55,1
THPTQG,2025,A00,19,24,CT2006,19.65,1
THPTQG,2025,A00,19,24,CT2006,20.0,1
THPTQG,2025,A00,19,24,CT2006,20.45,1
THPTQG,2025,A00,19,24,CT2006,20.55,1
THPTQG,2025,A00,19,24,CT2006,20.7,1
THPTQG,2025,A00,19,24,CT2006,20.85,1
THPTQG,2025,A00,19,24,CT2006,20.9,1
THPTQG,2025,A00,19,24,CT2006,20.95,1
THPTQG,2025,A00,19,24,CT2006,21.05,1
THPTQG,2025,A00,19,24,CT2006,21.2,1
THPTQG,2025,A00,19,24,CT2006,21.35,1
THPTQG,2025,A00,19,24,CT2006,21.5,1
THPTQG,2025,A00,19,24,CT2006,21.7,1
THPTQG,2025,A00,19,24,CT2006,21.75,1
THPTQG,2025,A00,19,24,CT2006,21.85,1
THPTQG,2025,A00,19,24,CT2006,21.95,2
THPTQG,2025,A00,19,24,CT2006,22.1,2
THPTQG,2025,A00,19,24,CT2006,22.25,1
THPTQG,2025,A00,19,24,CT2006,22.3,1
THPTQG,2025,A00,19,24,CT2006,22.4,1
THPTQG,2025,A00,19,24,CT2006,22.45,1
THPTQG,2025,A00,19,24,CT2006,22.55,1
THPTQG,2025,A00,19,24,CT2006,22.8,1
THPTQG,2025,A00,19,24,CT2006,22.95,1
THPTQG,2025,A00,19,24,CT2006,23.0,2
THPTQG,2025,A00,19,24,CT2006,23.3,1
THPTQG,2025,A00,19,24,CT2006,23.65,1
THPTQG,2025,A00,19,24,CT2006,23.95,1
THPTQG,2025,A00,19,24,CT2006,24.05,1
THPTQG,2025,A00,19,24,CT2006,24.1,1
THPTQG,2025,A00,19,24,CT2006,24.15,2
THPTQG,2025,A00,19,24,CT2006,24.9,1
THPTQG,2025,A00,19,24,CT2006,25.45,1
THPTQG,2025,A00,19,24,CT2006,25.65,1
THPTQG,2025,A00,19,24,CT2006,25.8,1
THPTQG,2025,A00,19,24,CT2006,25.9,1
THPTQG,2025,A00,19,24,CT2006,26.2,1
THPTQG,2025,A00,19,24,CT2006,28.3,1
THPTQG,2025,A00,21,31,CT2006,6.85,1
THPTQG,2025,A00,21,31,CT2006,8.05,1
THPTQG,2025,A00,21,31,CT2006,8.6,1
THPTQG,2025,A00,21,31,CT2006,12.05,1
THPTQG,2025,A00,21,31,CT2006,12.6,1
THPTQG,2025,A00,21,31,CT2006,13.35,1
THPTQG,2025,A00,21,31,CT2006,14.35,1
THPTQG,2025,A00,21,31,CT2006,14.85,1
THPTQG,2025,A00,21,31,CT2006,15.3,1
THPTQG,2025,A00,21,31,CT2006,15.55,1
THPTQG,2025,A00,21,31,CT2006,15.85,1
THPTQG,2025,A00,21,31,CT2006,16.55,1
THPTQG,2025,A00,21,31,CT2006,17.15,1
THPTQG,2025,A00,21,31,CT2006,17.3,1
THPTQG,2025,A00,21,31,CT2006,17.55,1
THPTQG,2025,A00,21,31,CT2006,17.75,1
THPTQG,2025,A00,21,31,CT2006,18.65,1
THPTQG,2025,A00,21,31,CT2006,18.75,1
THPTQG,2025,A00,21,31,CT2006,18.95,1
THPTQG,2025,A00,21,31,CT2006,19.2,2
THPTQG,2025,A00,21,31,CT2006,19.4,1
THPTQG,2025,A00,21,31,CT2006,19.55,1
THPTQG,2025,A00,21,31,CT2006,20.15,1
THPTQG,2025,A00,21,31,CT2006,20.25,1
THPTQG,2025,A00,21,31,CT2006,20.55,1
THPTQG,2025,A00,21,31,CT2006,20.6,1
THPTQG,2025,A00,21,31,CT2006,20.7,1
THPTQG,2025,A00,21,31,CT2006,20.8,2
THPTQG,2025,A00,21,31,CT2006,20.9,1
THPTQG,2025,A00,21,31,CT2006,20.95,1
THPTQG,2025,A00,21,31,CT2006,21.0,1
THPTQG,2025,A00,21,31,CT2006,21.3,1
THPTQG,2025,A00,21,31,CT2006,21.45,1
THPTQG,2025,A00,21,31,CT2006,21.7,1
THPTQG,2025,A00,21,31,CT2006,21.8,1
THPTQG,2025,A00,21,31,CT2006,21.85,1
THPTQG,2025,A00,21,31,CT2006,22.05,1
THPTQG,2025,A00,21,31,CT2006,22.75,1
THPTQG,2025,A00,21,31,CT2006,22.8,1
THPTQG,2025,A00,21,31,CT2006,23.0,1
THPTQG,2025,A00,21,31,CT2006,23.1,1
THPTQG,2025,A00,21,31,CT2006,23.15,1
THPTQG,2025,A00,21,31,CT2006,23.3,1
THPTQG,2025,A00,21,31,CT2006,23.35,2
THPTQG,2025,A00,21,31,CT2006,23.4,1
THPTQG,2025,A00,21,31,CT2006,23.6,1
THPTQG,2025,A00,21,31,CT2006,24.1,1
THPTQG,2025,A00,21,31,CT2006,24.2,1
THPTQG,2025,A00,21,31,CT2006,24.4,2
THPTQG,2025,A00,21,31,CT2006,24.45,1
THPTQG,2025,A00,21,31,CT2006,24.7,1
THPTQG,2025,A00,21,31,CT2006,24.8,1
THPTQG,2025,A00,21,31,CT2006,24.9,1
THPTQG,2025,A00,21,31,CT2006,25.1,1
THPTQG,2025,A00,21,31,CT2006,25.15,1
THPTQG,2025,A00,21,31,CT2006,25.3,1
THPTQG,2025,A00,21,31,CT2006,25.35,1
THPTQG,2025,A00,21,31,CT2006,26.2,1
THPTQG,2025,A00,21,31,CT2006,26.55,1
THPTQG,2025,A00,22,33,CT2006,9.55,1
THPTQG,2025,A00,22,33,CT2006,9.85,1
THPTQG,2025,A00,22,33,CT2006,10.25,1
THPTQG,2025,A00,22,33,CT2006,13.2,1
THPTQG,2025,A00,22,33,CT2006,13.3,1
THPTQG,2025,A00,22,33,CT2006,13.8,1
THPTQG,2025,A00,22,33,CT2006,15.55,1
THPTQG,2025,A00,22,33,CT2006,16.25,2
THPTQG,2025,A00,22,33,CT2006,16.4,2
THPTQG,2025,A00,22,33,CT2006,17.75,1
THPTQG,2025,A00,22,33,CT2006,18.0,1
THPTQG,2025,A00,22,33,CT2006,19.15,1
THPTQG,2025,A00,22,33,CT2006,19.3,1
THPTQG,2025,A00,22,33,CT2006,19.65,1
THPTQG,2025,A00,22,33,CT2006,19.7,1
THPTQG,2025,A00,22,33,CT2006,19.75,1
THPTQG,2025,A00,22,33,CT2006,19.95,1
THPTQG,2025,A00,22,33,CT2006,20.0,1
THPTQG,2025,A00,22,33,CT2006,20.1,2
THPTQG,2025,A00,22,33,CT2006,20.5,1
THPTQG,2025,A00,22,33,CT2006,20.6,1
THPTQG,2025,A00,22,33,CT2006,20.8,1
THPTQG,2025,A00,22,33,CT2006,20.85,2
THPTQG,2025,A00,22,33,CT2006,21.05,1
THPTQG,2025,A00,22,33,CT2006,21.15,1
THPTQG,2025,A00,22,33,CT2006,21.35,1
THPTQG,2025,A00,22,33,CT2006,21.45,2
THPTQG,2025,A00,22,33,CT2006,21.5,2
THPTQG,2025,A00,22,33,CT2006,22.25,3
THPTQG,2025,A00,22,33,CT2006,22.35,1
THPTQG,2025,A00,22,33,CT2006,22.6,1
THPTQG,2025,A00,22,33,CT2006,22.7,1
THPTQG,2025,A00,22,33,CT2006,22.75,1
THPTQG,2025,A00,22,33,CT2006,22.8,1
THPTQG,2025,A00,22,33,CT2006,23.05,1
THPTQG,2025,A00,22,33,CT2006,23.45,2
